"idx","in_time","out_time","location","fd_reg_date"
4127,"2017-04-04 11:19:19","2017-04-04 11:19:46","C3","2017-04-04 20:18:14"
4126,"2017-04-04 11:03:29","2017-04-04 11:11:26","T1","2017-04-04 20:18:14"
4125,"2017-04-04 11:02:45","2017-04-04 11:03:29","T1","2017-04-04 20:18:14"
4124,"2017-04-04 10:50:31","2017-04-04 10:54:53","C3","2017-04-04 20:18:14"
4123,"2017-04-04 10:49:32","2017-04-04 10:50:31","C3","2017-04-04 20:18:14"
4122,"2017-04-04 10:24:15","2017-04-04 10:26:16","C4","2017-04-04 20:18:14"
4121,"2017-04-04 10:23:46","2017-04-04 10:24:15","C4","2017-04-04 20:18:14"
4120,"2017-04-04 10:19:08","2017-04-04 10:23:40","C3","2017-04-04 20:18:14"
4119,"2017-04-04 10:18:35","2017-04-04 10:19:08","C3","2017-04-04 20:18:14"
4118,"2017-04-04 10:11:47","2017-04-04 10:14:10","C3","2017-04-04 20:18:14"
4117,"2017-04-04 10:10:58","2017-04-04 10:11:47","C3","2017-04-04 20:18:14"
4116,"2017-04-03 16:20:01","2017-04-03 16:22:23","C5","2017-04-04 10:30:22"
4115,"2017-04-03 16:19:14","2017-04-03 16:20:01","C5","2017-04-04 10:30:22"
4114,"2017-04-03 15:46:37","2017-04-03 16:15:34","C2","2017-04-04 10:30:22"
4113,"2017-04-03 15:45:53","2017-04-03 15:46:37","C2","2017-04-04 10:30:22"
4112,"2017-04-03 15:34:11","2017-04-03 15:35:05","C2","2017-04-04 10:30:22"
4111,"2017-04-03 15:33:27","2017-04-03 15:34:11","C2","2017-04-04 10:30:22"
4110,"2017-04-03 15:17:00","2017-04-03 15:19:13","C6","2017-04-04 10:30:22"
4109,"2017-04-03 15:16:53","2017-04-03 15:17:00","C6","2017-04-04 10:30:22"
4108,"2017-04-03 14:57:27","2017-04-03 15:06:55","C6","2017-04-04 10:30:22"
4107,"2017-04-03 14:56:00","2017-04-03 14:57:27","C6","2017-04-04 10:30:22"
4106,"2017-04-03 14:50:20","2017-04-03 14:55:45","C4","2017-04-04 10:30:22"
4105,"2017-04-03 14:49:53","2017-04-03 14:50:20","C4","2017-04-04 10:30:22"
4104,"2017-04-03 14:41:24","2017-04-03 14:49:45","C1","2017-04-04 10:30:22"
4103,"2017-04-03 14:40:47","2017-04-03 14:41:24","C1","2017-04-04 10:30:22"
4102,"2017-04-03 14:34:53","2017-04-03 14:40:37","C4","2017-04-04 10:30:22"
4101,"2017-04-03 14:34:09","2017-04-03 14:34:53","C4","2017-04-04 10:30:22"
4100,"2017-04-03 12:43:36","2017-04-03 12:57:50","C7","2017-04-04 10:30:22"
4099,"2017-04-03 12:43:15","2017-04-03 12:43:36","C7","2017-04-04 10:30:22"
4098,"2017-04-03 12:39:27","2017-04-03 12:42:56","C3","2017-04-04 10:30:22"
4097,"2017-04-03 12:39:15","2017-04-03 12:39:27","C3","2017-04-04 10:30:22"
4096,"2017-04-03 11:47:23","2017-04-03 11:49:15","C5","2017-04-04 10:30:22"
4095,"2017-04-03 11:46:46","2017-04-03 11:47:23","C5","2017-04-04 10:30:22"
4094,"2017-04-03 11:20:26","2017-04-03 11:39:41","O1","2017-04-04 10:30:22"
4093,"2017-04-03 11:19:47","2017-04-03 11:20:26","O1","2017-04-04 10:30:22"
4092,"2017-04-03 11:08:14","2017-04-03 11:14:25","O1","2017-04-04 10:30:22"
4091,"2017-04-03 11:07:55","2017-04-03 11:08:14","O1","2017-04-04 10:30:22"
4090,"2017-04-03 10:51:52","2017-04-03 11:01:49","O1","2017-04-04 10:30:22"
4089,"2017-04-03 10:49:56","2017-04-03 10:51:52","O1","2017-04-04 10:30:22"
4088,"2017-04-03 10:40:54","2017-04-03 10:44:46","C5","2017-04-04 10:30:22"
4087,"2017-04-03 10:39:55","2017-04-03 10:40:54","C5","2017-04-04 10:30:22"
4086,"2017-04-03 10:32:54","2017-04-03 10:39:44","C1","2017-04-04 10:30:22"
4085,"2017-04-03 10:31:54","2017-04-03 10:32:54","C1","2017-04-04 10:30:22"
4084,"2017-04-03 10:25:55","2017-04-03 10:29:57","C4","2017-04-04 10:30:22"
4083,"2017-04-03 10:25:14","2017-04-03 10:25:55","C4","2017-04-04 10:30:22"
4082,"2017-04-03 10:21:52","2017-04-03 10:25:06","C2","2017-04-04 10:30:22"
4081,"2017-04-03 10:21:15","2017-04-03 10:21:52","C2","2017-04-04 10:30:22"
4080,"2017-04-03 10:17:13","2017-04-03 10:21:11","C3","2017-04-04 10:30:22"
4079,"2017-04-03 10:16:40","2017-04-03 10:17:13","C3","2017-04-04 10:30:22"
4078,"2017-04-03 10:14:04","2017-04-03 10:16:30","C6","2017-04-04 10:30:22"
4077,"2017-04-03 10:13:36","2017-04-03 10:14:04","C6","2017-04-04 10:30:22"
4076,"2017-04-03 10:08:39","2017-04-03 10:13:22","C5","2017-04-04 10:30:22"
4075,"2017-04-03 10:07:34","2017-04-03 10:08:39","C5","2017-04-04 10:30:22"
4074,"2017-04-03 10:05:34","2017-04-03 10:07:25","C3","2017-04-04 10:30:22"
4073,"2017-04-03 10:03:44","2017-04-03 10:05:34","C3","2017-04-04 10:30:22"
4072,"2017-03-31 16:17:19","2017-03-31 16:18:44","C4","2017-03-31 19:59:57"
4071,"2017-03-31 16:16:59","2017-03-31 16:17:19","C4","2017-03-31 19:59:57"
4070,"2017-03-31 16:15:50","2017-03-31 16:17:06","C5","2017-03-31 19:59:57"
4069,"2017-03-31 16:09:29","2017-03-31 16:15:44","C4","2017-03-31 19:59:57"
4068,"2017-03-31 16:09:18","2017-03-31 16:09:29","C4","2017-03-31 19:59:57"
4067,"2017-03-31 15:51:19","2017-03-31 15:53:40","C2","2017-03-31 19:59:57"
4066,"2017-03-31 15:50:44","2017-03-31 15:51:19","C2","2017-03-31 19:59:57"
4065,"2017-03-31 15:48:41","2017-03-31 15:50:39","C3","2017-03-31 19:59:57"
4064,"2017-03-31 15:48:22","2017-03-31 15:48:41","C3","2017-03-31 19:59:57"
4063,"2017-03-31 15:21:41","2017-03-31 15:38:23","C2","2017-03-31 19:59:57"
4062,"2017-03-31 15:21:15","2017-03-31 15:21:41","C2","2017-03-31 19:59:57"
4061,"2017-03-31 13:23:22","2017-03-31 13:32:22","C3","2017-03-31 19:59:57"
4060,"2017-03-31 13:21:45","2017-03-31 13:23:22","C3","2017-03-31 19:59:57"
4059,"2017-03-31 12:40:29","2017-03-31 13:21:32","C6","2017-03-31 19:59:57"
4058,"2017-03-31 12:40:24","2017-03-31 12:40:29","C6","2017-03-31 19:59:57"
4057,"2017-03-31 12:39:39","2017-03-31 12:40:02","C6","2017-03-31 19:59:57"
4056,"2017-03-31 12:39:05","2017-03-31 12:39:39","C6","2017-03-31 19:59:57"
4055,"2017-03-31 11:35:21","2017-03-31 12:03:51","C4","2017-03-31 19:59:57"
4054,"2017-03-31 11:34:49","2017-03-31 11:35:21","C4","2017-03-31 19:59:57"
4053,"2017-03-31 11:32:46","2017-03-31 11:34:27","C4","2017-03-31 19:59:57"
4052,"2017-03-31 11:32:02","2017-03-31 11:32:46","C4","2017-03-31 19:59:57"
4051,"2017-03-31 11:25:23","2017-03-31 11:25:56","C5","2017-03-31 19:59:57"
4050,"2017-03-31 11:24:51","2017-03-31 11:25:23","C5","2017-03-31 19:59:57"
4049,"2017-03-31 11:21:25","2017-03-31 11:24:19","C6","2017-03-31 19:59:57"
4048,"2017-03-31 11:20:50","2017-03-31 11:21:25","C6","2017-03-31 19:59:57"
4047,"2017-03-31 11:17:46","2017-03-31 11:20:34","C5","2017-03-31 19:59:57"
4046,"2017-03-31 11:16:43","2017-03-31 11:17:46","C5","2017-03-31 19:59:57"
4045,"2017-03-31 11:06:47","2017-03-31 11:15:25","C4","2017-03-31 19:59:57"
4044,"2017-03-31 11:05:52","2017-03-31 11:06:47","C4","2017-03-31 19:59:57"
4043,"2017-03-31 10:53:51","2017-03-31 11:05:34","C2","2017-03-31 19:59:57"
4042,"2017-03-31 10:53:31","2017-03-31 10:53:51","C2","2017-03-31 19:59:57"
4041,"2017-03-31 10:50:35","2017-03-31 10:52:50","C3","2017-03-31 19:59:57"
4040,"2017-03-31 10:50:05","2017-03-31 10:50:35","C3","2017-03-31 19:59:57"
4039,"2017-03-31 10:40:23","2017-03-31 10:41:13","C4","2017-03-31 19:59:57"
4038,"2017-03-31 10:39:43","2017-03-31 10:40:23","C4","2017-03-31 19:59:57"
4037,"2017-03-31 10:36:40","2017-03-31 10:39:36","C2","2017-03-31 19:59:57"
4036,"2017-03-31 10:36:34","2017-03-31 10:36:40","C2","2017-03-31 19:59:57"
4035,"2017-03-31 10:35:07","2017-03-31 10:36:18","C2","2017-03-31 19:59:57"
4034,"2017-03-31 10:34:09","2017-03-31 10:35:07","C2","2017-03-31 19:59:57"
4033,"2017-03-31 10:25:45","2017-03-31 10:26:54","C5","2017-03-31 19:59:57"
4032,"2017-03-31 10:25:05","2017-03-31 10:25:45","C5","2017-03-31 19:59:57"
4031,"2017-03-31 10:22:41","2017-03-31 10:24:49","C7","2017-03-31 19:59:57"
4030,"2017-03-31 10:22:07","2017-03-31 10:22:41","C7","2017-03-31 19:59:57"
4029,"2017-03-31 10:17:12","2017-03-31 10:21:49","C2","2017-03-31 19:59:57"
4028,"2017-03-31 10:16:50","2017-03-31 10:17:12","C2","2017-03-31 19:59:57"
4027,"2017-03-31 10:13:57","2017-03-31 10:16:42","C6","2017-03-31 19:59:57"
4026,"2017-03-31 10:12:59","2017-03-31 10:13:57","C6","2017-03-31 19:59:57"
4025,"2017-03-30 16:25:11","2017-03-30 16:26:28","C2","2017-03-31 11:14:47"
4024,"2017-03-30 16:24:48","2017-03-30 16:25:11","C2","2017-03-31 11:14:47"
4023,"2017-03-30 16:23:46","2017-03-30 16:24:05","C6","2017-03-31 11:14:47"
4022,"2017-03-30 16:23:30","2017-03-30 16:23:46","C6","2017-03-31 11:14:47"
4021,"2017-03-30 15:44:24","2017-03-30 16:02:45","C3","2017-03-31 11:14:47"
4020,"2017-03-30 15:44:15","2017-03-30 15:44:24","C3","2017-03-31 11:14:47"
4019,"2017-03-30 15:43:26","2017-03-30 15:44:01","C6","2017-03-31 11:14:47"
4018,"2017-03-30 15:42:38","2017-03-30 15:43:26","C6","2017-03-31 11:14:47"
4017,"2017-03-30 15:40:29","2017-03-30 15:42:19","P1","2017-03-31 11:14:47"
4016,"2017-03-30 15:40:10","2017-03-30 15:40:29","P1","2017-03-31 11:14:47"
4015,"2017-03-30 15:28:09","2017-03-30 15:39:46","C3","2017-03-31 11:14:47"
4014,"2017-03-30 15:27:43","2017-03-30 15:28:09","C3","2017-03-31 11:14:47"
4013,"2017-03-30 12:58:42","2017-03-30 12:59:39","P1","2017-03-31 11:14:47"
4012,"2017-03-30 12:58:23","2017-03-30 12:58:42","P1","2017-03-31 11:14:47"
4011,"2017-03-30 12:40:38","2017-03-30 12:41:10","C2","2017-03-31 11:14:47"
4010,"2017-03-30 12:40:25","2017-03-30 12:40:38","C2","2017-03-31 11:14:47"
4009,"2017-03-30 11:45:13","2017-03-30 11:48:52","C5","2017-03-31 11:14:47"
4008,"2017-03-30 11:44:02","2017-03-30 11:45:13","C5","2017-03-31 11:14:47"
4007,"2017-03-30 11:15:58","2017-03-30 11:27:56","O2","2017-03-31 11:14:47"
4006,"2017-03-30 11:15:33","2017-03-30 11:15:58","O2","2017-03-31 11:14:47"
4005,"2017-03-30 11:14:17","2017-03-30 11:15:26","O1","2017-03-31 11:14:47"
4004,"2017-03-30 11:11:22","2017-03-30 11:14:17","O1","2017-03-31 11:14:47"
4003,"2017-03-30 11:05:53","2017-03-30 11:11:10","C2","2017-03-31 11:14:47"
4002,"2017-03-30 11:05:33","2017-03-30 11:05:53","C2","2017-03-31 11:14:47"
4001,"2017-03-30 11:03:54","2017-03-30 11:05:24","O2","2017-03-31 11:14:47"
4000,"2017-03-30 11:03:30","2017-03-30 11:03:54","O2","2017-03-31 11:14:47"
3999,"2017-03-30 11:00:03","2017-03-30 11:03:22","C2","2017-03-31 11:14:47"
3998,"2017-03-30 10:59:54","2017-03-30 11:00:03","C2","2017-03-31 11:14:47"
3997,"2017-03-30 10:34:00","2017-03-30 10:38:57","C1","2017-03-31 11:14:47"
3996,"2017-03-30 10:33:21","2017-03-30 10:34:00","C1","2017-03-31 11:14:47"
3995,"2017-03-30 10:29:54","2017-03-30 10:32:23","C2","2017-03-31 11:14:47"
3994,"2017-03-30 10:28:49","2017-03-30 10:29:54","C2","2017-03-31 11:14:47"
3993,"2017-03-30 10:26:39","2017-03-30 10:28:44","C3","2017-03-31 11:14:47"
3992,"2017-03-30 10:25:52","2017-03-30 10:26:39","C3","2017-03-31 11:14:47"
3991,"2017-03-30 10:22:46","2017-03-30 10:25:46","C4","2017-03-31 11:14:47"
3990,"2017-03-30 10:22:33","2017-03-30 10:22:46","C4","2017-03-31 11:14:47"
3989,"2017-03-30 10:19:38","2017-03-30 10:22:24","C1","2017-03-31 11:14:47"
3988,"2017-03-30 10:17:57","2017-03-30 10:19:38","C1","2017-03-31 11:14:47"
3987,"2017-03-29 16:09:27","2017-03-29 16:16:53","O1","2017-03-30 10:42:53"
3986,"2017-03-29 16:08:31","2017-03-29 16:09:27","O1","2017-03-30 10:42:46"
3985,"2017-03-29 13:26:09","2017-03-29 13:31:34","O2","2017-03-30 10:42:51"
3984,"2017-03-29 13:25:10","2017-03-29 13:26:09","O2","2017-03-30 10:42:45"
3983,"2017-03-29 11:10:01","2017-03-29 11:11:24","C2","2017-03-30 10:42:50"
3982,"2017-03-29 11:09:30","2017-03-29 11:10:01","C2","2017-03-30 10:42:44"
3981,"2017-03-29 10:24:36","2017-03-29 10:26:03","P1","2017-03-30 10:42:49"
3980,"2017-03-29 10:24:19","2017-03-29 10:24:36","P1","2017-03-30 10:42:43"
3979,"2017-03-29 10:19:12","2017-03-29 10:24:06","O2","2017-03-30 10:42:48"
3978,"2017-03-29 10:18:43","2017-03-29 10:19:12","O2","2017-03-30 10:42:42"
3977,"2017-03-29 10:16:07","2017-03-29 10:18:23","C5","2017-03-30 10:42:47"
3976,"2017-03-29 10:15:19","2017-03-29 10:16:07","C5","2017-03-30 10:42:39"
3975,"2017-03-28 16:25:15","2017-03-28 16:30:16","C4","2017-03-29 09:57:48"
3974,"2017-03-28 16:24:51","2017-03-28 16:25:15","C4","2017-03-29 09:57:48"
3973,"2017-03-28 16:16:49","2017-03-28 16:17:54","C7","2017-03-29 09:57:48"
3972,"2017-03-28 16:16:10","2017-03-28 16:16:49","C7","2017-03-29 09:57:48"
3971,"2017-03-28 16:07:52","2017-03-28 16:14:02","C1","2017-03-29 09:57:48"
3970,"2017-03-28 16:07:06","2017-03-28 16:07:52","C1","2017-03-29 09:57:48"
3969,"2017-03-28 16:05:04","2017-03-28 16:05:58","C4","2017-03-29 09:57:48"
3968,"2017-03-28 16:04:01","2017-03-28 16:05:04","C4","2017-03-29 09:57:48"
3967,"2017-03-28 15:35:44","2017-03-28 16:03:43","T1","2017-03-29 09:57:48"
3966,"2017-03-28 15:35:22","2017-03-28 15:35:44","T1","2017-03-29 09:57:48"
3965,"2017-03-28 15:20:11","2017-03-28 15:27:33","C1","2017-03-29 09:57:48"
3964,"2017-03-28 15:19:25","2017-03-28 15:20:11","C1","2017-03-29 09:57:48"
3963,"2017-03-28 15:18:29","2017-03-28 15:19:19","T1","2017-03-29 09:57:48"
3962,"2017-03-28 15:17:40","2017-03-28 15:18:29","T1","2017-03-29 09:57:48"
3961,"2017-03-28 15:13:40","2017-03-28 15:17:31","C7","2017-03-29 09:57:48"
3960,"2017-03-28 15:13:15","2017-03-28 15:13:40","C7","2017-03-29 09:57:48"
3959,"2017-03-28 15:07:57","2017-03-28 15:13:06","C6","2017-03-29 09:57:48"
3958,"2017-03-28 15:07:25","2017-03-28 15:07:57","C6","2017-03-29 09:57:48"
3957,"2017-03-28 15:05:02","2017-03-28 15:07:18","C1","2017-03-29 09:57:48"
3956,"2017-03-28 15:04:30","2017-03-28 15:05:02","C1","2017-03-29 09:57:48"
3955,"2017-03-28 12:24:42","2017-03-28 12:30:12","O1","2017-03-29 09:57:48"
3954,"2017-03-28 12:24:05","2017-03-28 12:24:42","O1","2017-03-29 09:57:48"
3953,"2017-03-28 11:45:50","2017-03-28 11:47:44","C6","2017-03-29 09:57:48"
3952,"2017-03-28 11:45:26","2017-03-28 11:45:50","C6","2017-03-29 09:57:48"
3951,"2017-03-28 11:41:17","2017-03-28 11:42:47","T1","2017-03-29 09:57:48"
3950,"2017-03-28 11:40:47","2017-03-28 11:41:17","T1","2017-03-29 09:57:48"
3949,"2017-03-28 11:40:10","2017-03-28 11:40:35","C8","2017-03-29 09:57:48"
3948,"2017-03-28 11:39:36","2017-03-28 11:40:10","C8","2017-03-29 09:57:48"
3947,"2017-03-28 11:23:59","2017-03-28 11:25:35","C6","2017-03-29 09:57:48"
3946,"2017-03-28 11:23:01","2017-03-28 11:23:59","C6","2017-03-29 09:57:48"
3945,"2017-03-28 10:47:46","2017-03-28 10:56:34","C7","2017-03-29 09:57:48"
3944,"2017-03-28 10:46:25","2017-03-28 10:47:46","C7","2017-03-29 09:57:48"
3943,"2017-03-28 10:45:34","2017-03-28 10:46:20","C8","2017-03-29 09:57:48"
3942,"2017-03-28 10:45:15","2017-03-28 10:45:34","C8","2017-03-29 09:57:48"
3941,"2017-03-28 10:29:55","2017-03-28 10:44:57","C4","2017-03-29 09:57:48"
3940,"2017-03-28 10:29:35","2017-03-28 10:29:55","C4","2017-03-29 09:57:48"
3939,"2017-03-28 10:19:10","2017-03-28 10:29:31","C2","2017-03-29 09:57:48"
3938,"2017-03-28 10:18:47","2017-03-28 10:19:10","C2","2017-03-29 09:57:48"
3937,"2017-03-28 10:14:53","2017-03-28 10:18:33","T1","2017-03-29 09:57:48"
3936,"2017-03-28 10:14:16","2017-03-28 10:14:53","T1","2017-03-29 09:57:48"
3935,"2017-03-28 10:10:04","2017-03-28 10:10:44","C3","2017-03-29 09:57:48"
3934,"2017-03-28 10:09:03","2017-03-28 10:10:04","C3","2017-03-29 09:57:48"
3933,"2017-03-28 10:08:17","2017-03-28 10:08:55","C2","2017-03-29 09:57:48"
3932,"2017-03-28 10:07:24","2017-03-28 10:08:17","C2","2017-03-29 09:57:48"
3931,"2017-03-28 10:04:06","2017-03-28 10:04:45","C1","2017-03-29 09:57:48"
3930,"2017-03-28 10:03:21","2017-03-28 10:04:06","C1","2017-03-29 09:57:48"
3929,"2017-03-27 16:29:18","2017-03-27 16:30:54","O1","2017-03-28 09:59:16"
3928,"2017-03-27 16:28:23","2017-03-27 16:29:18","O1","2017-03-28 09:59:16"
3927,"2017-03-27 16:26:07","2017-03-27 16:28:15","C7","2017-03-28 09:59:16"
3926,"2017-03-27 16:25:00","2017-03-27 16:26:07","C7","2017-03-28 09:59:16"
3925,"2017-03-27 15:50:05","2017-03-27 15:52:20","O2","2017-03-28 09:59:16"
3924,"2017-03-27 15:49:15","2017-03-27 15:50:05","O2","2017-03-28 09:59:16"
3923,"2017-03-27 15:29:05","2017-03-27 15:48:59","P2","2017-03-28 09:59:16"
3922,"2017-03-27 15:28:40","2017-03-27 15:29:05","P2","2017-03-28 09:59:16"
3921,"2017-03-27 15:12:25","2017-03-27 15:14:29","P2","2017-03-28 09:59:16"
3920,"2017-03-27 15:11:53","2017-03-27 15:12:25","P2","2017-03-28 09:59:16"
3919,"2017-03-27 14:53:07","2017-03-27 15:10:39","O1","2017-03-28 09:59:16"
3918,"2017-03-27 14:51:53","2017-03-27 14:53:07","O1","2017-03-28 09:59:16"
3917,"2017-03-27 14:46:40","2017-03-27 14:47:22","C7","2017-03-28 09:59:16"
3916,"2017-03-27 14:46:27","2017-03-27 14:46:40","C7","2017-03-28 09:59:16"
3915,"2017-03-27 14:43:41","2017-03-27 14:46:20","C8","2017-03-28 09:59:16"
3914,"2017-03-27 14:43:09","2017-03-27 14:43:41","C8","2017-03-28 09:59:16"
3913,"2017-03-27 12:50:19","2017-03-27 12:54:22","C1","2017-03-28 09:59:16"
3912,"2017-03-27 12:49:53","2017-03-27 12:50:19","C1","2017-03-28 09:59:16"
3911,"2017-03-27 12:46:22","2017-03-27 12:49:38","C8","2017-03-28 09:59:16"
3910,"2017-03-27 12:45:18","2017-03-27 12:46:22","C8","2017-03-28 09:59:16"
3909,"2017-03-27 12:24:16","2017-03-27 12:49:11","O2","2017-03-28 09:59:16"
3908,"2017-03-27 12:23:46","2017-03-27 12:24:16","O2","2017-03-28 09:59:16"
3907,"2017-03-27 12:13:09","2017-03-27 12:20:51","C1","2017-03-28 09:59:16"
3906,"2017-03-27 12:12:36","2017-03-27 12:13:09","C1","2017-03-28 09:59:16"
3905,"2017-03-27 12:04:44","2017-03-27 12:08:30","T1","2017-03-28 09:59:16"
3904,"2017-03-27 12:04:15","2017-03-27 12:04:44","T1","2017-03-28 09:59:16"
3903,"2017-03-27 12:03:34","2017-03-27 12:04:05","C1","2017-03-28 09:59:16"
3902,"2017-03-27 11:56:47","2017-03-27 11:57:27","O2","2017-03-28 09:59:16"
3901,"2017-03-27 11:56:09","2017-03-27 11:56:47","O2","2017-03-28 09:59:16"
3900,"2017-03-27 11:53:43","2017-03-27 11:54:34","C6","2017-03-28 09:59:16"
3899,"2017-03-27 11:53:40","2017-03-27 11:53:43","C6","2017-03-28 09:59:16"
3898,"2017-03-27 11:53:01","2017-03-27 11:53:28","C7","2017-03-28 09:59:16"
3897,"2017-03-27 11:52:42","2017-03-27 11:53:01","C7","2017-03-28 09:59:16"
3896,"2017-03-27 11:50:38","2017-03-27 11:52:11","C2","2017-03-28 09:59:16"
3895,"2017-03-27 11:50:06","2017-03-27 11:50:38","C2","2017-03-28 09:59:16"
3894,"2017-03-27 11:47:17","2017-03-27 11:49:39","T1","2017-03-28 09:59:16"
3893,"2017-03-27 11:46:47","2017-03-27 11:47:17","T1","2017-03-28 09:59:16"
3892,"2017-03-27 11:41:29","2017-03-27 11:43:41","O1","2017-03-28 09:59:16"
3891,"2017-03-27 11:40:32","2017-03-27 11:41:29","O1","2017-03-28 09:59:16"
3890,"2017-03-27 11:28:25","2017-03-27 11:30:13","C4","2017-03-28 09:59:16"
3889,"2017-03-27 11:27:37","2017-03-27 11:28:25","C4","2017-03-28 09:59:16"
3888,"2017-03-27 11:25:19","2017-03-27 11:27:11","C2","2017-03-28 09:59:16"
3887,"2017-03-27 11:24:42","2017-03-27 11:25:19","C2","2017-03-28 09:59:16"
3886,"2017-03-27 11:20:03","2017-03-27 11:24:12","P1","2017-03-28 09:59:16"
3885,"2017-03-27 11:19:40","2017-03-27 11:20:03","P1","2017-03-28 09:59:16"
3884,"2017-03-27 11:14:49","2017-03-27 11:19:31","O2","2017-03-28 09:59:16"
3883,"2017-03-27 11:13:48","2017-03-27 11:14:49","O2","2017-03-28 09:59:16"
3882,"2017-03-27 11:05:22","2017-03-27 11:13:40","T1","2017-03-28 09:59:16"
3881,"2017-03-27 11:03:21","2017-03-27 11:05:22","T1","2017-03-28 09:59:16"
3880,"2017-03-27 11:00:41","2017-03-27 11:03:02","C7","2017-03-28 09:59:16"
3879,"2017-03-27 11:00:05","2017-03-27 11:00:41","C7","2017-03-28 09:59:16"
3878,"2017-03-27 10:58:02","2017-03-27 10:59:55","C8","2017-03-28 09:59:16"
3877,"2017-03-27 10:57:26","2017-03-27 10:58:02","C8","2017-03-28 09:59:16"
3876,"2017-03-27 10:54:54","2017-03-27 10:57:00","C1","2017-03-28 09:59:16"
3875,"2017-03-27 10:54:09","2017-03-27 10:54:54","C1","2017-03-28 09:59:16"
3874,"2017-03-27 10:49:36","2017-03-27 10:51:41","O1","2017-03-28 09:59:16"
3873,"2017-03-27 10:49:12","2017-03-27 10:49:36","O1","2017-03-28 09:59:16"
3872,"2017-03-27 10:45:01","2017-03-27 10:48:58","P1","2017-03-28 09:59:16"
3871,"2017-03-27 10:44:25","2017-03-27 10:45:01","P1","2017-03-28 09:59:16"
3870,"2017-03-27 10:20:51","2017-03-27 10:44:18","O2","2017-03-28 09:59:16"
3869,"2017-03-27 10:19:42","2017-03-27 10:20:51","O2","2017-03-28 09:59:16"
3868,"2017-03-27 10:17:45","2017-03-27 10:19:29","O1","2017-03-28 09:59:16"
3867,"2017-03-24 16:25:00","2017-03-24 16:32:57","C6","2017-03-27 10:34:58"
3866,"2017-03-24 16:24:43","2017-03-24 16:25:00","C6","2017-03-27 10:34:58"
3865,"2017-03-24 16:23:45","2017-03-24 16:24:22","C5","2017-03-27 10:34:58"
3864,"2017-03-24 16:23:27","2017-03-24 16:23:45","C5","2017-03-27 10:34:58"
3863,"2017-03-24 16:14:33","2017-03-24 16:14:53","C5","2017-03-27 10:34:58"
3862,"2017-03-24 16:13:56","2017-03-24 16:14:33","C5","2017-03-27 10:34:58"
3861,"2017-03-24 15:36:25","2017-03-24 15:37:05","C3","2017-03-27 10:34:58"
3860,"2017-03-24 15:35:59","2017-03-24 15:36:25","C3","2017-03-27 10:34:58"
3859,"2017-03-24 15:18:46","2017-03-24 15:27:23","C7","2017-03-27 10:34:58"
3858,"2017-03-24 15:18:23","2017-03-24 15:18:46","C7","2017-03-27 10:34:58"
3857,"2017-03-24 15:07:08","2017-03-24 15:10:08","C4","2017-03-27 10:34:58"
3856,"2017-03-24 15:06:45","2017-03-24 15:07:08","C4","2017-03-27 10:34:58"
3855,"2017-03-24 13:14:06","2017-03-24 13:29:32","C2","2017-03-27 10:34:58"
3854,"2017-03-24 13:13:54","2017-03-24 13:14:06","C2","2017-03-27 10:34:58"
3853,"2017-03-24 13:12:50","2017-03-24 13:13:46","C1","2017-03-27 10:34:58"
3852,"2017-03-24 13:12:34","2017-03-24 13:12:50","C1","2017-03-27 10:34:58"
3851,"2017-03-24 13:08:34","2017-03-24 13:12:32","C2","2017-03-27 10:34:58"
3850,"2017-03-24 13:08:10","2017-03-24 13:08:34","C2","2017-03-27 10:34:58"
3849,"2017-03-24 12:42:52","2017-03-24 12:51:41","C2","2017-03-27 10:34:58"
3848,"2017-03-24 12:42:04","2017-03-24 12:42:52","C2","2017-03-27 10:34:58"
3847,"2017-03-24 12:14:29","2017-03-24 12:19:08","C3","2017-03-27 10:34:58"
3846,"2017-03-24 12:13:49","2017-03-24 12:14:29","C3","2017-03-27 10:34:58"
3845,"2017-03-24 12:06:43","2017-03-24 12:11:16","C2","2017-03-27 10:34:58"
3844,"2017-03-24 12:05:30","2017-03-24 12:06:43","C2","2017-03-27 10:34:58"
3843,"2017-03-24 11:49:38","2017-03-24 11:50:57","O2","2017-03-27 10:34:58"
3842,"2017-03-24 11:49:09","2017-03-24 11:49:38","O2","2017-03-27 10:34:58"
3841,"2017-03-24 11:42:50","2017-03-24 11:46:49","C6","2017-03-27 10:34:58"
3840,"2017-03-24 11:42:03","2017-03-24 11:42:50","C6","2017-03-27 10:34:58"
3839,"2017-03-24 11:33:59","2017-03-24 11:41:53","C2","2017-03-27 10:34:58"
3838,"2017-03-24 11:33:46","2017-03-24 11:33:59","C2","2017-03-27 10:34:58"
3837,"2017-03-24 11:31:29","2017-03-24 11:33:42","C3","2017-03-27 10:34:58"
3836,"2017-03-24 11:31:04","2017-03-24 11:31:29","C3","2017-03-27 10:34:58"
3835,"2017-03-24 11:29:14","2017-03-24 11:30:59","C5","2017-03-27 10:34:58"
3834,"2017-03-24 11:28:58","2017-03-24 11:29:14","C5","2017-03-27 10:34:58"
3833,"2017-03-24 11:13:10","2017-03-24 11:28:49","C1","2017-03-27 10:34:58"
3832,"2017-03-24 11:12:30","2017-03-24 11:13:10","C1","2017-03-27 10:34:58"
3831,"2017-03-24 11:11:10","2017-03-24 11:12:25","C3","2017-03-27 10:34:58"
